time, ECG, accX, accY, accZ, gyroX, gyroY, gyroZ, temp
101153, 1559, 8.104373, -3.519476, 4.458004, -0.091397, -0.076741, -0.011724, 24.321177
101163, 1430, 8.063671, -3.586514, 4.340688, -0.095127, -0.056224, -0.008527, 24.318235
101173, 1371, 8.061277, -3.574543, 4.302381, -0.108450, -0.029311, -0.004530, 24.330000
101183, 1361, 8.082825, -3.545813, 4.367024, -0.119908, -0.005862, 0.002665, 24.318235
101193, 1347, 8.130709, -3.552995, 4.469975, -0.119908, 0.006662, 0.005862, 24.327059
101203, 1360, 8.192958, -3.567361, 4.551377, -0.110582, 0.009593, 0.005329, 24.330000
101213, 1361, 8.224083, -3.593697, 4.596867, -0.094861, 0.006662, 0.006928, 24.327059
101223, 1357, 8.214506, -3.629610, 4.548983, -0.083136, 0.003997, 0.010658, 24.318235
101233, 1281, 8.233660, -3.627216, 4.481946, -0.078873, 0.002931, 0.016787, 24.318235
101243, 1350, 8.252813, -3.598485, 4.436456, -0.083936, 0.002665, 0.024781, 24.324118
101253, 1808, 8.269572, -3.579332, 4.412514, -0.095127, 0.000266, 0.032242, 24.330000
101263, 2490, 8.303091, -3.586514, 4.405331, -0.102322, -0.002132, 0.037571, 24.315294
101273, 2283, 8.319851, -3.543418, 4.388572, -0.103654, -0.008527, 0.042634, 24.312353
101283, 1639, 8.279149, -3.500323, 4.369418, -0.106585, -0.021850, 0.051161, 24.332941
101293, 1264, 8.315063, -3.557784, 4.256891, -0.112181, -0.026113, 0.054891, 24.324118
101303, 1345, 8.312668, -3.608062, 4.252102, -0.111914, 0.000533, 0.044233, 24.315294
101313, 1296, 8.389283, -3.610456, 4.453215, -0.092462, 0.014655, 0.035173, 24.312353
101323, 1295, 8.434772, -3.643975, 4.587290, -0.056757, 0.003997, 0.026646, 24.318235
101333, 1356, 8.343793, -3.605668, 4.582502, -0.034907, -0.033041, 0.029844, 24.318235
101343, 1443, 8.310274, -3.569755, 4.522647, -0.027712, -0.074077, 0.043167, 24.309412
101353, 1980, 8.307879, -3.572149, 4.299986, -0.037038, -0.081538, 0.047963, 24.318235
101363, 1939, 8.281544, -3.555390, 4.297592, -0.053559, -0.063418, 0.043167, 24.332941
101373, 2092, 8.252813, -3.567361, 4.417302, -0.050361, -0.041035, 0.032508, 24.344706
101383, 1745, 8.185776, -3.648763, 4.446033, -0.033841, -0.030377, 0.022916, 24.332941
101393, 1414, 8.171411, -3.742137, 4.388572, -0.025847, -0.029044, 0.013856, 24.330000
101403, 1433, 8.192958, -3.756502, 4.355053, -0.019452, -0.025047, 0.007994, 24.309412
101413, 1436, 8.248025, -3.749320, 4.355053, -0.008527, -0.014389, 0.002665, 24.309412
101423, 1431, 8.276755, -3.768473, 4.405331, -0.003997, -0.005329, 0.001332, 24.318235
101433, 1426, 8.293514, -3.749320, 4.472369, -0.006662, -0.003730, 0.003997, 24.321177
101443, 1461, 8.283937, -3.754108, 4.460398, -0.016254, -0.006928, 0.010925, 24.309412
101453, 1442, 8.283937, -3.823540, 4.395754, -0.030377, -0.010126, 0.015188, 24.327059
101463, 1451, 8.245630, -3.852271, 4.402937, -0.041302, -0.016787, 0.017054, 24.332941
101473, 1463, 8.231265, -3.909731, 4.436456, -0.045032, -0.026113, 0.016787, 24.324118
101483, 1472, 8.209718, -3.902549, 4.443638, -0.041568, -0.037305, 0.013856, 24.330000
101493, 1475, 8.157045, -3.866636, 4.383783, -0.031709, -0.041302, 0.009060, 24.321177
101503, 1478, 8.118738, -3.866636, 4.343082, -0.021583, -0.037305, 0.005329, 24.318235
101513, 1443, 8.133103, -3.840300, 4.321534, -0.019452, -0.026913, 0.004263, 24.321177
101523, 1394, 8.214506, -3.799598, 4.352659, -0.027179, -0.013856, 0.003997, 24.324118
101533, 1413, 8.271967, -3.751714, 4.441244, -0.040236, -0.007727, 0.001066, 24.324118
101543, 1417, 8.303091, -3.706224, 4.551377, -0.049828, -0.008260, -0.004263, 24.332941
101553, 1384, 8.322245, -3.711013, 4.649539, -0.055691, -0.013856, -0.007461, 24.321177
101563, 1392, 8.317456, -3.732560, 4.572925, -0.061020, -0.026646, -0.008527, 24.315294
101573, 1419, 8.264784, -3.749320, 4.441244, -0.061819, -0.027446, -0.017054, 24.309412
101583, 1397, 8.228871, -3.696647, 4.367024, -0.050894, -0.020251, -0.022649, 24.312353
101593, 1412, 8.240842, -3.648763, 4.352659, -0.038104, -0.020784, -0.025047, 24.312353
101603, 1390, 8.288726, -3.608062, 4.350265, -0.029311, -0.030377, -0.030110, 24.335882
101613, 1354, 8.291121, -3.584120, 4.374207, -0.020251, -0.039436, -0.038371, 24.330000
101623, 1347, 8.298303, -3.564966, 4.364630, -0.009060, -0.043433, -0.047164, 24.330000
101633, 1406, 8.329428, -3.600879, 4.378995, 0.008527, -0.042101, -0.053292, 24.324118
101643, 1457, 8.348581, -3.665523, 4.412514, 0.021850, -0.039436, -0.056490, 24.312353
101653, 1395, 8.360553, -3.754108, 4.417302, 0.021850, -0.039436, -0.057556, 24.332941
101663, 1445, 8.403648, -3.900155, 4.505888, 0.018919, -0.043167, -0.058888, 24.324118
101673, 1562, 8.355764, -3.998317, 4.570531, 0.011458, -0.037038, -0.063685, 24.306471
101683, 1615, 8.259995, -4.010288, 4.599261, -0.003730, -0.018119, -0.067681, 24.321177
101693, 1528, 8.173804, -3.981557, 4.654328, -0.018119, 0.010658, -0.073011, 24.324118
101703, 1472, 8.142680, -3.976769, 4.685453, -0.017587, 0.047164, -0.086867, 24.341764
101713, 1376, 8.185776, -4.010288, 4.723760, -0.011191, 0.080205, -0.106851, 24.332941
101723, 1308, 8.264784, -3.971981, 4.829105, -0.013057, 0.083403, -0.123372, 24.324118
101733, 1355, 8.334216, -3.933673, 4.915296, -0.015188, 0.050095, -0.137495, 24.327059
101743, 1777, 8.300697, -3.876213, 4.908113, -0.002398, 0.000000, -0.154282, 24.324118
101753, 2005, 8.202535, -3.811569, 4.800375, 0.031443, -0.039436, -0.172934, 24.318235
101763, 1968, 8.099585, -3.780444, 4.659117, 0.073277, -0.049029, -0.194251, 24.321177
101773, 1947, 8.010999, -3.799598, 4.623203, 0.109250, -0.042368, -0.215835, 24.318235
101783, 1858, 7.927202, -3.852271, 4.601655, 0.119375, -0.047963, -0.230224, 24.312353
101793, 1667, 7.888895, -3.897760, 4.505888, 0.111648, -0.064217, -0.239550, 24.309412
101803, 2359, 7.857770, -3.926491, 4.460398, 0.107917, -0.078873, -0.252873, 24.312353
101813, 2256, 7.812280, -3.895366, 4.434062, 0.115911, -0.094328, -0.260867, 24.315294
101823, 1709, 7.802703, -3.804387, 4.299986, 0.122306, -0.102588, -0.251807, 24.318235
101833, 1168, 7.912837, -3.722984, 3.998317, 0.120175, -0.081538, -0.243547, 24.324118
101843, 1186, 8.118738, -3.646369, 3.825934, 0.132965, -0.015988, -0.253672, 24.318235
101853, 1248, 8.293514, -3.519476, 4.017470, 0.170536, 0.037305, -0.254205, 24.327059
101863, 1200, 8.494628, -3.478775, 4.249708, 0.230224, 0.056224, -0.252340, 24.327059
101873, 1200, 8.520964, -3.349488, 4.398149, 0.266729, 0.028778, -0.239283, 24.330000
101883, 1235, 8.528147, -3.150769, 4.422091, 0.268061, -0.022649, -0.209440, 24.327059
101893, 1192, 8.477868, -3.021482, 4.338294, 0.249409, -0.047430, -0.196916, 24.321177
101903, 1204, 8.406042, -2.887407, 4.264073, 0.224894, -0.040769, -0.201712, 24.312353
101913, 1200, 8.341399, -2.916138, 4.304775, 0.231556, -0.010925, -0.215835, 24.332941
101923, 1254, 8.322245, -3.011906, 4.235343, 0.254472, -0.000266, -0.217433, 24.335882
101933, 1321, 8.317456, -3.145981, 4.053383, 0.264064, -0.023982, -0.203311, 24.315294
101943, 1315, 8.327033, -3.198653, 3.780444, 0.250208, -0.055424, -0.178796, 24.332941
101953, 1367, 8.341399, -3.167529, 3.732560, 0.223296, -0.074609, -0.149219, 24.335882
101963, 1387, 8.429984, -3.090914, 3.734955, 0.193185, -0.073277, -0.120974, 24.341764
101973, 1393, 8.470686, -2.904167, 3.830723, 0.159345, -0.059155, -0.092196, 24.324118
101983, 1406, 8.485051, -2.633622, 3.924097, 0.127636, -0.030377, -0.067415, 24.330000
101993, 1418, 8.544906, -2.406173, 3.979163, 0.094861, 0.003464, -0.049029, 24.332941
102003, 1469, 8.643068, -2.245761, 4.039018, 0.060753, 0.028511, -0.037838, 24.335882
102013, 1398, 8.719683, -2.114080, 4.194642, 0.041302, 0.031176, -0.034107, 24.321177
102023, 1472, 8.760384, -1.999158, 4.213795, 0.046631, 0.018652, -0.035972, 24.330000
102033, 1447, 8.772355, -1.970428, 4.199430, 0.074609, 0.001066, -0.032775, 24.318235
102043, 1464, 8.719683, -1.963245, 4.206613, 0.113513, -0.007461, -0.025314, 24.312353
102053, 1483, 8.698134, -1.956063, 4.177882, 0.151617, -0.009060, -0.014389, 24.344706
102063, 1422, 8.707711, -2.011129, 4.118027, 0.188122, -0.004530, 0.001865, 24.327059
102073, 1358, 8.729259, -2.085350, 4.173094, 0.208640, 0.004530, 0.009593, 24.324118
102083, 1366, 8.772355, -2.188300, 4.280833, 0.206508, 0.007727, 0.015188, 24.330000
102093, 1454, 8.836999, -2.276886, 4.386178, 0.194784, -0.007994, 0.019985, 24.330000
102103, 1408, 8.827422, -2.284068, 4.398149, 0.186524, -0.042634, 0.026380, 24.318235
102113, 1369, 8.815451, -2.401384, 4.240131, 0.191320, -0.076741, 0.034107, 24.315294
102123, 1454, 8.762778, -2.501941, 4.096479, 0.204110, -0.100723, 0.038371, 24.306471
102133, 1445, 8.743625, -2.583344, 4.055778, 0.219565, -0.116977, 0.043966, 24.327059
102143, 1525, 8.731653, -2.612074, 4.077325, 0.231822, -0.129234, 0.049296, 24.327059
102153, 2070, 8.755595, -2.571373, 4.067749, 0.240083, -0.137228, 0.055957, 24.335882
102163, 1936, 8.815451, -2.533065, 4.027047, 0.245678, -0.133231, 0.063152, 24.330000
102173, 2112, 8.920795, -2.573767, 3.995923, 0.243014, -0.130567, 0.073277, 24.324118
102183, 1841, 9.021352, -2.726996, 4.060566, 0.230757, -0.142557, 0.086334, 24.335882
102193, 1426, 8.999804, -2.882619, 4.197036, 0.208374, -0.173734, 0.108717, 24.312353
102203, 1409, 8.848969, -3.047819, 4.285621, 0.182260, -0.204110, 0.142824, 24.318235
102213, 1456, 8.678981, -3.179500, 4.326323, 0.168937, -0.208374, 0.182527, 24.315294
102223, 1530, 8.528147, -3.246537, 4.259285, 0.170003, -0.171868, 0.222496, 24.312353
102233, 1467, 8.494628, -3.251326, 4.127604, 0.179862, -0.102855, 0.256870, 24.332941
102243, 1430, 8.585608, -3.268085, 4.039018, 0.193185, -0.032508, 0.288046, 24.321177
102253, 1328, 8.786720, -3.318364, 4.046201, 0.206775, 0.008793, 0.317623, 24.330000
102263, 1264, 8.987833, -3.383007, 4.127604, 0.215835, -0.008793, 0.346934, 24.324118
102273, 1261, 8.999804, -3.394978, 4.120421, 0.235553, -0.070879, 0.375179, 24.318235
102283, 1219, 8.753201, -3.481169, 4.058172, 0.262466, -0.128701, 0.391167, 24.312353
102293, 1235, 8.250419, -3.646369, 3.751714, 0.263265, -0.151617, 0.380242, 24.321177
102303, 1223, 7.874529, -3.361459, 3.301604, 0.229691, -0.127636, 0.381308, 24.324118
102313, 1201, 7.920019, -3.313575, 3.445256, 0.223296, -0.001332, 0.373847, 24.309412
102323, 1117, 8.379706, -3.596091, 4.378995, 0.251541, 0.139893, 0.345335, 24.321177
102333, 1264, 8.817844, -3.588908, 5.370194, 0.282983, 0.180662, 0.297639, 24.324118
102343, 1942, 9.076419, -3.323152, 5.712565, 0.292309, 0.078340, 0.237685, 24.327059
102353, 2407, 9.074024, -3.014300, 5.039794, 0.264064, -0.105519, 0.183593, 24.300589
102363, 2000, 8.822633, -2.796427, 4.213795, 0.217433, -0.284049, 0.150551, 24.309412
102373, 1360, 8.451532, -2.683900, 3.715801, 0.195051, -0.379975, 0.133498, 24.318235
102383, 1200, 8.049306, -2.829947, 3.332729, 0.208107, -0.348799, 0.109250, 24.330000
102393, 1278, 7.639898, -2.997540, 3.208230, 0.244879, -0.201179, 0.086067, 24.315294
102403, 1201, 7.522582, -3.232172, 3.512294, 0.283250, -0.023182, 0.084469, 24.338823
102413, 1153, 7.556100, -3.275268, 4.053383, 0.336009, 0.117776, 0.087933, 24.321177
102423, 1185, 7.685388, -3.256114, 4.611232, 0.402891, 0.179329, 0.115112, 24.324118
102433, 1158, 7.900866, -3.363853, 4.869806, 0.456983, 0.199580, 0.134564, 24.330000
102443, 1228, 8.025364, -3.473987, 4.824317, 0.463112, 0.211838, 0.129767, 24.315294
102453, 1295, 8.070854, -3.493140, 4.575319, 0.458848, 0.232888, 0.101789, 24.306471
102463, 1264, 8.145074, -3.564966, 4.213795, 0.466043, 0.263798, 0.069014, 24.303530
102473, 1245, 8.228871, -3.634398, 3.916914, 0.465776, 0.275256, 0.042634, 24.306471
102483, 1286, 8.264784, -3.701436, 3.825934, 0.449256, 0.249409, 0.030910, 24.318235
102493, 1287, 8.250419, -3.670311, 3.828329, 0.432202, 0.200646, 0.024781, 24.318235
102503, 1325, 8.159439, -3.612850, 3.890578, 0.422876, 0.172135, 0.019185, 24.341764
102513, 1335, 8.082825, -3.500323, 3.998317, 0.415948, 0.182260, 0.019452, 24.332941
102523, 1338, 8.044518, -3.366248, 4.118027, 0.407954, 0.217433, 0.019985, 24.344706
102533, 1355, 8.075643, -3.248932, 4.218584, 0.411685, 0.269926, 0.017054, 24.341764
102543, 1638, 8.209718, -3.186682, 4.319140, 0.421277, 0.328815, 0.010658, 24.338823
102553, 1966, 8.362947, -3.145981, 4.606444, 0.419678, 0.367985, 0.001599, 24.335882
102563, 1929, 8.544906, -3.093309, 4.944026, 0.414882, 0.365054, -0.009859, 24.327059
102573, 2022, 8.576031, -2.952051, 5.212177, 0.419945, 0.333078, -0.029311, 24.347647
102583, 1472, 8.537724, -2.734178, 5.298368, 0.451654, 0.310162, -0.053825, 24.347647
102593, 1250, 8.494628, -2.506729, 5.252879, 0.502015, 0.332012, -0.091663, 24.327059
102603, 1435, 8.508993, -2.370260, 5.200206, 0.552110, 0.391700, -0.137495, 24.338823
102613, 1331, 8.597578, -2.197877, 5.233725, 0.606735, 0.461779, -0.175599, 24.315294
102623, 1242, 8.702923, -2.039860, 5.327099, 0.659228, 0.505479, -0.197982, 24.324118
102633, 1454, 8.765172, -2.006341, 5.487510, 0.687207, 0.503081, -0.205976, 24.327059
102643, 2043, 8.724471, -2.018312, 5.607220, 0.694135, 0.481231, -0.201712, 24.335882
102653, 1983, 8.590396, -2.145205, 5.578490, 0.703461, 0.480698, -0.183326, 24.327059
102663, 2137, 8.384495, -2.181118, 5.497087, 0.717583, 0.512940, -0.151617, 24.341764
102673, 1699, 8.125920, -2.111686, 5.434838, 0.757553, 0.565700, -0.128701, 24.332941
102683, 321, 8.025364, -2.262521, 5.365406, 0.816707, 0.635780, -0.099657, 24.338823
102693, 1619, 7.989451, -2.384625, 5.109226, 0.852147, 0.672018, -0.054891, 24.335882
102703, 1941, 7.812280, -2.377442, 4.920084, 0.869467, 0.636312, -0.045565, 24.324118
102713, 1904, 7.460332, -2.631228, 4.529830, 0.868401, 0.604870, -0.065283, 24.327059
102723, 1765, 7.366959, -3.263297, 4.393360, 0.789528, 0.674949, -0.036772, 24.306471
102733, 1844, 7.618350, -4.101267, 4.881777, 0.612064, 0.733038, -0.009859, 24.309412
102743, 1417, 7.996634, -4.647145, 5.600038, 0.343470, 0.685341, -0.001066, 24.312353
102753, 1643, 8.279149, -4.647145, 6.327875, 0.065283, 0.537988, 0.003997, 24.332941
102763, 2064, 8.437167, -4.295198, 6.653487, -0.156147, 0.374913, 0.005862, 24.318235
102773, 1712, 8.307879, -3.648763, 6.627151, -0.311228, 0.249142, -0.006662, 24.344706
102783, 2035, 7.951144, -2.978387, 6.521805, -0.368784, 0.179862, -0.029844, 24.332941
102793, 1347, 7.694964, -2.480393, 6.411672, -0.357326, 0.191054, -0.059954, 24.330000
102803, 1576, 7.546524, -2.138022, 6.323087, -0.329881, 0.245145, -0.105253, 24.315294
102813, 1573, 7.441179, -2.001553, 6.191406, -0.287779, 0.291776, -0.145755, 24.335882
102823, 1056, 7.426814, -1.972822, 6.023811, -0.243280, 0.329081, -0.160410, 24.330000
102833, 1757, 7.515399, -2.111686, 5.858612, -0.209440, 0.365853, -0.155881, 24.324118
102843, 1610, 7.704541, -2.293645, 5.875371, -0.200380, 0.390634, -0.131632, 24.330000
102853, 1441, 7.874529, -2.461239, 6.045359, -0.220364, 0.369051, -0.096193, 24.324118
102863, 1296, 7.941567, -2.492364, 6.191406, -0.239550, 0.302435, -0.069813, 24.318235
102873, 1913, 7.886500, -2.425326, 6.205771, -0.217433, 0.240083, -0.049562, 24.321177
102883, 2663, 7.795521, -2.319981, 6.110003, -0.172934, 0.217700, -0.030643, 24.332941
102893, 2306, 7.788338, -2.214637, 6.064513, -0.125504, 0.213436, -0.016787, 24.324118
102903, 1584, 7.888895, -2.240973, 6.090849, -0.086600, 0.198515, -0.012524, 24.347647
102913, 1456, 8.001422, -2.327164, 6.196194, -0.063152, 0.160144, -0.014922, 24.330000
102923, 1419, 8.111555, -2.401384, 6.428432, -0.057822, 0.096193, -0.004796, 24.332941
102933, 1289, 8.178593, -2.406173, 6.773197, -0.051161, 0.009060, 0.002931, 24.330000
102943, 1907, 8.039729, -2.250550, 6.959944, -0.007194, -0.077807, 0.016787, 24.327059
102953, 1690, 7.934384, -2.233790, 6.928820, 0.048230, -0.144423, 0.038904, 24.332941
102963, 1835, 7.833828, -2.346318, 6.710948, 0.086867, -0.167871, 0.060487, 24.321177
102973, 1783, 7.848193, -2.511518, 6.495469, 0.106052, -0.167338, 0.075675, 24.303530
102983, 1316, 7.891289, -2.683900, 6.428432, 0.106851, -0.175066, 0.083403, 24.330000
102993, 1199, 7.869741, -2.870648, 6.452374, 0.077807, -0.202778, 0.082870, 24.324118
103003, 1285, 7.805098, -2.868254, 6.514623, 0.013856, -0.245678, 0.077274, 24.327059
103013, 1307, 7.754819, -2.767697, 6.502652, -0.062885, -0.269660, 0.065816, 24.338823
103023, 1216, 7.728483, -2.647987, 6.615179, -0.138560, -0.277387, 0.052493, 24.335882
103033, 1520, 7.733272, -2.528277, 6.730101, -0.193718, -0.299237, 0.040236, 24.327059
103043, 974, 7.785944, -2.348712, 6.646304, -0.218766, -0.341871, 0.025580, 24.335882
103053, 1206, 7.800309, -2.078167, 6.454768, -0.216368, -0.386903, 0.011991, 24.330000
103063, 1280, 7.762002, -1.944092, 6.299145, -0.188655, -0.420211, -0.000799, 24.344706
103073, 1196, 7.682993, -2.018312, 6.107608, -0.171602, -0.443660, -0.014389, 24.330000
103083, 1296, 7.572860, -2.267309, 5.987898, -0.190254, -0.457250, -0.032508, 24.327059
103093, 1335, 7.527370, -2.497152, 5.889736, -0.227559, -0.454585, -0.049296, 24.327059
103103, 1299, 7.522582, -2.657564, 5.882554, -0.273923, -0.428472, -0.068214, 24.318235
103113, 1531, 7.536947, -2.686294, 6.054936, -0.318423, -0.394897, -0.084202, 24.321177
103123, 1219, 7.563283, -2.530671, 6.165070, -0.351997, -0.369051, -0.096992, 24.315294
103133, 1137, 7.548918, -2.279280, 6.138733, -0.343470, -0.353329, -0.112980, 24.324118
103143, 1367, 7.527370, -2.166753, 5.844246, -0.268061, -0.321887, -0.135363, 24.327059
103153, 1307, 7.529764, -2.149993, 5.358223, -0.185991, -0.277654, -0.153749, 24.341764
103163, 1372, 7.680599, -2.157176, 5.030218, -0.147887, -0.244613, -0.160943, 24.335882
103173, 1359, 7.821857, -2.171541, 5.094861, -0.151351, -0.243014, -0.165207, 24.347647
103183, 1294, 7.910442, -2.236184, 5.252879, -0.156946, -0.274989, -0.168138, 24.338823
103193, 1289, 7.960721, -2.358289, 5.260061, -0.176931, -0.306965, -0.177730, 24.338823
103203, 1393, 8.058883, -2.473210, 5.363012, -0.209706, -0.322153, -0.193985, 24.321177
103213, 1287, 8.219295, -2.573767, 5.544971, -0.231556, -0.339473, -0.211038, 24.324118
103223, 1278, 8.406042, -2.657564, 5.655105, -0.235819, -0.398894, -0.222496, 24.327059
103233, 1324, 8.441956, -2.715025, 5.485116, -0.235020, -0.498285, -0.231289, 24.312353
103243, 1328, 8.396465, -2.765303, 5.125986, -0.234487, -0.585951, -0.240616, 24.315294
103253, 1422, 8.286332, -2.825158, 4.699818, -0.241149, -0.627786, -0.243813, 24.312353
103263, 1428, 8.190564, -2.796427, 4.357447, -0.262998, -0.614462, -0.231822, 24.330000
103273, 1447, 8.305486, -2.640805, 4.220978, -0.296306, -0.569963, -0.208107, 24.332941
103283, 1483, 8.475474, -2.387019, 4.328717, -0.325884, -0.533191, -0.184392, 24.315294
103293, 1472, 8.640674, -2.205060, 4.498705, -0.325351, -0.517204, -0.172934, 24.321177
103303, 1360, 8.690952, -2.176329, 4.678270, -0.300303, -0.514273, -0.176132, 24.338823
103313, 1259, 8.674192, -2.233790, 4.747702, -0.260334, -0.503881, -0.185991, 24.338823
103323, 1285, 8.628703, -2.387019, 4.769250, -0.219565, -0.481764, -0.194518, 24.335882
103333, 1259, 8.511387, -2.530671, 4.632780, -0.185724, -0.451920, -0.197715, 24.335882
103343, 1448, 8.477868, -2.633622, 4.410120, -0.164141, -0.418080, -0.194784, 24.338823
103353, 1990, 8.487445, -2.671929, 4.194642, -0.157479, -0.390101, -0.187323, 24.350588
103363, 1919, 8.559271, -2.712631, 3.943250, -0.172934, -0.358392, -0.177997, 24.338823
103373, 1761, 8.695741, -2.710236, 3.907337, -0.197449, -0.326150, -0.171602, 24.332941
103383, 1385, 8.813056, -2.640805, 4.053383, -0.211038, -0.305366, -0.166006, 24.335882
103393, 1811, 8.920795, -2.583344, 4.304775, -0.204643, -0.298704, -0.162009, 24.327059
103403, 2511, 8.918402, -2.470816, 4.400543, -0.184392, -0.304034, -0.158012, 24.321177
103413, 2318, 8.860941, -2.281674, 4.371812, -0.156680, -0.319755, -0.145222, 24.330000
103423, 1719, 8.791509, -2.051831, 4.192247, -0.128701, -0.330413, -0.128168, 24.315294
103433, 1237, 8.791509, -1.958457, 4.007894, -0.098858, -0.316025, -0.131366, 24.335882
103443, 1152, 8.827422, -1.917756, 3.940856, -0.061553, -0.289112, -0.149752, 24.335882
103453, 1072, 8.872911, -1.968034, 4.132392, -0.027179, -0.297372, -0.160410, 24.335882
103463, 1057, 8.865729, -2.140416, 4.259285, -0.015188, -0.347734, -0.162809, 24.341764
103473, 1072, 8.760384, -2.250550, 4.314352, -0.029311, -0.412750, -0.148953, 24.335882
103483, 1116, 8.643068, -2.348712, 4.187459, -0.061020, -0.452720, -0.127369, 24.338823
103493, 1085, 8.619126, -2.363077, 4.050989, -0.113779, -0.442061, -0.112447, 24.338823
103503, 1238, 8.640674, -2.298434, 4.043807, -0.141492, -0.397029, -0.109783, 24.341764
103513, 1218, 8.772355, -2.269703, 4.137180, -0.127636, -0.360257, -0.112980, 24.344706
103523, 1155, 8.836999, -2.269703, 4.129998, -0.091130, -0.352530, -0.117243, 24.338823
103533, 1232, 8.880095, -2.274492, 3.974375, -0.060753, -0.351730, -0.121240, 24.327059
103543, 1250, 8.916007, -2.221819, 3.833117, -0.037571, -0.325617, -0.129767, 24.347647
103553, 1213, 8.978256, -2.157176, 3.825934, -0.018119, -0.284582, -0.132965, 24.335882
103563, 1246, 8.987833, -2.080561, 3.828329, -0.006395, -0.255005, -0.127103, 24.335882
103573, 1264, 8.916007, -2.018312, 3.847482, -0.005596, -0.240083, -0.115645, 24.335882
103583, 1312, 8.786720, -1.994370, 3.816358, -0.012257, -0.226227, -0.106052, 24.327059
103593, 1329, 8.688558, -2.102109, 3.790021, -0.023449, -0.202511, -0.099923, 24.318235
103603, 1317, 8.688558, -2.264915, 3.763685, -0.039436, -0.175599, -0.098058, 24.332941
103613, 1319, 8.781932, -2.367866, 3.763685, -0.062619, -0.163075, -0.097525, 24.324118
103623, 1365, 8.882488, -2.406173, 3.701436, -0.079672, -0.167605, -0.097792, 24.312353
103633, 1427, 8.961497, -2.341529, 3.629610, -0.088199, -0.185191, -0.097259, 24.330000
103643, 1381, 8.985439, -2.231396, 3.562572, -0.086867, -0.205176, -0.096193, 24.330000
103653, 1358, 9.002198, -2.061408, 3.502717, -0.078340, -0.217966, -0.090064, 24.324118
103663, 1427, 9.121908, -2.073379, 3.371036, -0.078340, -0.215035, -0.086867, 24.324118
103673, 1447, 9.253590, -2.197877, 3.359065, -0.094328, -0.201446, -0.088466, 24.330000
103683, 1426, 9.406818, -2.346318, 3.500323, -0.118576, -0.192119, -0.083403, 24.344706
103693, 1366, 9.504981, -2.456451, 3.696647, -0.135896, -0.201979, -0.068481, 24.332941
103703, 1405, 9.576807, -2.523489, 3.648763, -0.146021, -0.229424, -0.042368, 24.341764
103713, 1418, 9.581595, -2.552219, 3.466804, -0.153749, -0.255271, -0.020251, 24.330000
103723, 1471, 9.545682, -2.516306, 3.363853, -0.144423, -0.276055, 0.000799, 24.321177
103733, 1437, 9.421184, -2.499547, 3.244143, -0.126836, -0.289112, 0.024248, 24.332941
103743, 2062, 9.203311, -2.482787, 3.031059, -0.122839, -0.284582, 0.048763, 24.347647
103753, 2128, 8.995016, -2.525883, 2.772485, -0.159611, -0.249942, 0.067681, 24.330000
103763, 2279, 8.872911, -2.473210, 2.686294, -0.229424, -0.175066, 0.079939, 24.327059
103773, 2103, 8.846576, -2.343924, 2.786851, -0.296306, -0.083669, 0.087400, 24.315294
103783, 1730, 8.896853, -2.152387, 3.055001, -0.324551, -0.018919, 0.092995, 24.327059
103793, 1789, 8.999804, -1.922544, 3.280056, -0.308830, -0.002132, 0.092995, 24.338823
103803, 1666, 9.054871, -1.728614, 3.488352, -0.259268, -0.026913, 0.083936, 24.341764
103813, 1590, 9.018958, -1.647211, 3.636792, -0.190787, -0.080738, 0.071945, 24.327059
103823, 1483, 8.932767, -1.628057, 3.703830, -0.116178, -0.148153, 0.058622, 24.332941
103833, 1481, 8.734048, -1.551443, 3.615245, -0.040236, -0.200913, 0.045299, 24.327059
103843, 1453, 8.511387, -1.549049, 3.284845, 0.030910, -0.204643, 0.030643, 24.315294
103853, 1435, 8.403648, -1.572991, 2.954445, 0.065283, -0.141758, 0.011991, 24.321177
103863, 1453, 8.506598, -1.613692, 3.052607, 0.057556, -0.055424, -0.013057, 24.327059
103873, 1467, 8.710106, -1.592144, 3.306392, 0.051161, -0.019452, -0.036505, 24.312353
103883, 1377, 8.825027, -1.618480, 3.275268, 0.067415, -0.049562, -0.050628, 24.318235
103893, 1275, 8.829816, -1.762132, 2.925714, 0.088998, -0.097259, -0.061819, 24.324118
103903, 1558, 8.702923, -1.922544, 2.521094, 0.099923, -0.101522, -0.073277, 24.327059
103913, 2378, 8.597578, -2.013524, 2.226608, 0.122839, -0.037305, -0.082603, 24.327059
103923, 3035, 8.655039, -2.154782, 2.092532, 0.160943, 0.076475, -0.082337, 24.330000
103933, 2352, 8.851364, -2.272097, 2.133234, 0.183060, 0.200380, -0.067681, 24.318235
103943, 1680, 9.150639, -2.466028, 2.209848, 0.165207, 0.302701, -0.051161, 24.338823
103953, 1440, 9.524135, -2.667141, 2.470816, 0.120708, 0.389035, -0.049296, 24.347647
103963, 1394, 9.818622, -2.741361, 2.942474, 0.070613, 0.433801, -0.049029, 24.341764
103973, 1337, 10.026917, -2.762909, 3.488352, 0.026113, 0.406888, -0.054358, 24.330000
103983, 1408, 10.002975, -2.578555, 3.995923, 0.001332, 0.331746, -0.051161, 24.332941
103993, 1440, 9.730036, -2.492364, 3.967192, 0.008793, 0.267262, -0.050628, 24.335882
